id,name,description,priority,dateadded,startdate,duedate,datefinished,addedfrom,is_added_from_contact,status,recurring_type,repeat_every,recurring,is_recurring_from,cycles,total_cycles,custom_recurring,last_recurring_date,rel_id,rel_type,is_public,billable,billed,invoice_id,hourly_rate,milestone,kanban_order,milestone_order,visible_to_client,deadline_notified
11614,1. Member Attribute Selection in the Additional Details page:,"<p><strong>Member Attribute Selection in the Additional Details page:</strong><br>1. Implement the ability for members to select their specific supplier type on the listing page.<br>2. When a member selects a particular supplier type, they will only have the option to choose attributes that are relevant to that specific supplier type.</p>",2,08-07-2023 13:33,10-07-2023,22-07-2023,03-10-2023 16:11,37,0,5,NULL,0,0,NULL,0,0,0,NULL,454,project,0,0,0,0,0,0,1,0,1,1
11615,3. Search Results Filters:,<p><span><strong>Search Results Filters:</strong></span><br><span>1. Display the label name as "Supplier type" in the top of the search results sidebar.</span><br><span>2. Provide a dropdown menu with the top categories for the supplier types.</span><br><span>3. Show attributes based on the top category selected by the visitor.</span><br><span>4. Display member results on the visitor-selected options.</span></p>,2,08-07-2023 13:36,10-07-2023,NULL,03-10-2023 16:11,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,454,project,0,1,0,0,0,0,1,0,1,0
11616,4. Member's Profile Page (Public Listing page):,<p><span><strong>Member's Profile Page (Public Listing page):</strong></span><br><span>1. Include a list of attributes on the member's profile page.</span><br><span>2. The list will be based on the member's attribute selection made on their listing page.</span></p>,2,08-07-2023 13:39,10-07-2023,NULL,03-10-2023 16:11,37,0,5,NULL,NULL,0,NULL,0,0,0,NULL,454,project,0,1,0,0,0,0,1,0,1,0
11617,5. Homepage Filter:,"<p><span><strong>Homepage Filter:</strong></span><br><span>1. On the homepage, present the different types of suppliers.</span><br><span>2. If necessary, show relevant attributes based on the selected supplier types.</span></p>",2,08-07-2023 13:39,10-07-2023,NULL,03-10-2023 16:11,37,0,5,NULL,0,0,NULL,0,0,0,NULL,454,project,0,1,0,0,0,0,1,0,1,0
11618,6. Get Matched Page:,<p><span><strong>Get Matched Page:</strong></span><br><span>1. Enhance the "Get Matched" feature where users can input their requirements and find the most suitable suppliers.</span><br><span>2. Develop an algorithm that matches user requirements with new supplier attributes to provide accurate recommendations.</span><br><span>3. Display matched suppliers along with their relevant attributes on the results page.</span></p>,2,08-07-2023 13:43,10-07-2023,NULL,03-10-2023 16:11,37,0,5,NULL,0,0,NULL,0,0,0,NULL,454,project,0,1,0,0,0,0,1,0,1,0
11619,7. Implementation throughout the System:,"<p><span><strong>Implementation throughout the System:</strong></span><br><span>1. Integrate the new supplier types and their attributes across the entire system, including search, filtering, member profiles, and matching functionalities.</span><br><span>2. Update database queries, and data processing logic to accommodate the changes.</span><br><span>3. Ensure data consistency and validation throughout the system.</span></p>",2,08-07-2023 13:45,10-07-2023,NULL,03-10-2023 16:11,37,0,5,NULL,0,0,NULL,0,0,0,NULL,454,project,0,1,0,0,0,0,1,0,1,0
11636,Tools Testing,<p>end to end tools testing as per checklist below</p>,2,11-07-2023 12:40,12-07-2023,12-07-2023,NULL,1,0,4,month,1,1,NULL,0,53,1,03-03-2026,430,project,0,1,0,0,0,0,1,0,1,0
11637,EL03-Treanding-section-element,"<p>Ref URL: https://preview.themeforest.net/item/binduz-wordpress-news-magazine-theme/full_screen_preview/31783652?_ga=2.89730652.654476475.1680103477-1386336866.1661256927&amp;_gac=1.58871263.1680012568.CjwKCAjwoIqhBhAGEiwArXT7KysWiEbxfqAyWvCKI2R_YpSHwwzno_1luV0LAIMEvbFcA0pcqpbaSxoC5l4QAvD_BwE</p>
<p>Prev URL: http://www.bdgrowthsuite.com/demo/treanding-section-element</p>",2,11-07-2023 13:45,11-07-2023,NULL,NULL,48,0,4,NULL,0,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11638,EL04-Bebicare-element,"<p>Ref URL: https://themecrafter.com/bebicare/homepage-01/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/bebicare-element</p>",2,11-07-2023 13:48,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11639,EL05-Industries-element,"<p>Ref URL:https://preview.themeforest.net/item/creative-bootstrap-4-it-solutions-digital-services-template/full_screen_preview/26788883?_ga=2.115854913.654476475.1680103477-1386336866.1661256927&amp;_gac=1.50024148.1680012568.CjwKCAjwoIqhBhAGEiwArXT7KysWiEbxfqAyWvCKI2R_YpSHwwzno_1luV0LAIMEvbFcA0pcqpbaSxoC5l4QAvD_BwE<br><br></p>
<p>Ref URL:http://www.bdgrowthsuite.com/demo/industries-element</p>",2,11-07-2023 13:50,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11640,EL06-Templatemo_element,"<p>Ref URL: <a href=""https://templatemo.com/live/templatemo_588_ebook_landing"" class=""waffle-rich-text-link"">https://templatemo.com/live/templatemo_588_ebook_landing</a></p>
<p>Prev URL: <a href=""http://www.bdgrowthsuite.com/demo/templatemo_element"" class=""waffle-rich-text-link"">www.bdgrowthsuite.com/demo/templatemo_element</a></p>",2,11-07-2023 15:05,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11641,EL07-Templatemo-scholar-element,"<p>Ref URL: https://templatemo.com/live/templatemo_586_scholar</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/templatemo-scholar-element</p>",2,11-07-2023 15:07,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11642,EL08-Pod-talk-home-element,"<p>Ref URL: https://templatemo.com/live/templatemo_584_pod_talk</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/pod-talk-home-element</p>",2,11-07-2023 15:08,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11643,EL09-Pod-talk-element,"<p>Ref URL: https://templatemo.com/live/templatemo_584_pod_talk</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/pod-talk-element</p>",2,11-07-2023 15:09,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11644,EL10-Onix_digital_element,"<p>Ref URL: https://templatemo.com/live/templatemo_565_onix_digital</p>
<p>Prev URL: http://www.bdgrowthsuite.com/demo/onix_digital_element</p>",2,11-07-2023 15:10,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11645,EL11-Veshm-demo-element,"<p>Ref URL: https://themezhub.net/veshm-demo/veshm/index.html</p>
<p>Prev URL: http://www.bdgrowthsuite.com/demo/veshm-demo-element</p>",2,11-07-2023 15:11,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11646,HP01-Real Estate Elegant Home,"<p>Ref URL: https://demo.realhomes.io/single-agent/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/demo-realhomes-single-agent</p>",2,11-07-2023 15:13,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11647,HP02-Real Estate Elegant Home,"<p>Ref URL: https://demo2.wpresidence.net/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/demo-two</p>",2,11-07-2023 15:14,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11648,HP03-Elegnat Travel Home Page,"<p>Ref URL: https://localbulls.com/homepage-one</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/localbulls-homepage-one</p>",2,11-07-2023 15:15,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11649,HP04-Real Estate Classic Home,"<p>Ref URL: https://wpresidence.net/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/wpressdesign</p>",2,11-07-2023 15:17,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11650,HP05-Inspirydemo_three,"<p>Ref URL: https://rp.inspirydemos.com/three</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/inspirydemos_three#</p>",2,11-07-2023 15:18,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11651,HP06-Comtemporary Real Estate Home Page,"<p>Ref URL: https://demo03.gethomey.io/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/demo-03-gethomey</p>",2,11-07-2023 15:19,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11652,HP08-Inspirydemos,"<p>Ref URL: https://rp.inspirydemos.com/two/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/demo-inspirydemos</p>",2,11-07-2023 15:20,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11653,HP09-Classic Real Estate Home Page ,"<p>Ref URL: https://classic.realhomes.io/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/classicrealhomes</p>",2,11-07-2023 15:21,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11654,HP10-Stylish Freelancing home Page,"<p>Ref URL: https://bestwpdevelopers.com/landingpage-four</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/bestwpdevelopers</p>",2,11-07-2023 15:22,11-07-2023,NULL,NULL,48,0,1,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,1,0,1,0
11655,HP11-Freelancing,"<p>Ref URL: https://bestwpdevelopers.com/landingpage-two</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/bestwpdevelopers-landingpage-two</p>",2,11-07-2023 15:24,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11656,HP12-Real Estate,"<p>Ref URL: http://surl.li/emanu</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/nest-real-estate</p>",2,11-07-2023 15:25,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11657,HP13-Elegant Multi Industry Directory,"<p>Ref URL: https://radiustheme.com/demo/html/listygo/listygo/index.html</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/listygo</p>",2,11-07-2023 15:26,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11658,HP14-Stylish Multi Industry Directory,"<p>Ref URL: https://demo7.listivotheme.com/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/listivotheme</p>",2,11-07-2023 15:27,11-07-2023,NULL,NULL,48,0,4,NULL,0,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11659,JP02-Vibrant SAAS Pricing Page,"<p>Ref URL: https://bestwpdevelopers.com/landingfivejoin</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/landingfivejoin</p>",2,11-07-2023 15:28,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11660,JP03-Classic Pricing Page,"<p>Ref URL: https://dt10.premiummod.com/pricing/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/princing-page</p>",2,11-07-2023 15:29,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11661,JP04-Simple Pricing Page,"<p>Ref URL: https://listar.directory/themepreview5/v1_3_0/add-listing/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/themforest-addlisting</p>",2,11-07-2023 15:30,11-07-2023,NULL,NULL,48,0,4,NULL,0,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11662,JP05-Pricing Page,"<p>Ref URL: https://nicepage.com/website-templates/preview/pricing-block-460953?device=desktop</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/pricing-block-page</p>",2,11-07-2023 15:32,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11663,JP06-Pricing Page,"<p>Ref URL: https://nicepage.com/website-templates/preview/choose-licence-92932?device=desktop</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/choose-licence-join-page</p>",2,11-07-2023 15:32,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11664,JP07-Pricing-table-pricing-plan,"<p>Ref URL: https://i0.wp.com/365webresources.com/wp-content/uploads/2022/08/Pricing-Table-Pricing-Plan-Template.webp?ssl=1</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/pricing-table-pricing-plan</p>",2,11-07-2023 15:33,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11665,JP08-Stylish Pricing Page,"<p>Ref URL: https://prnt.sc/xcSjOs4lI0gp</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/loom-pricing-page</p>",2,11-07-2023 15:35,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11666,LP04-Vibrant Software & Technology Landing Page,"<p>Ref URL: https://bestwpdevelopers.com/salesflarepagedemo</p>
<p>Pref URL: https://bdgrowthsuite.com/demo/salesflarepage</p>",2,11-07-2023 15:36,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11667,LP05-Stylish Pricing Page,"<p>Ref URL: http://preview.themeforest.net/item/leadmagic-lead-generation-unbounce-landing-page-template/full_screen_preview/22537330?_ga=2.101040967.718606500.1676976136-1386336866.1661256927&amp;_gac=1.191313240.1674315228.Cj0KCQiAt66eBhCnARIsAKf3ZNGo5iZqtoNBY3_DSYVJpXJ22qXDSdDDUtaufL_-dC2r0itMxkhkJPkaAj2XEALw_wcB</p>
<p>Pref URL: https://bdgrowthsuite.com/demo/leadmagic-leadgen</p>",2,11-07-2023 15:37,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11668,LP01-Bestwplandingpage-one,"<p>Ref URL: https://bestwpdevelopers.com/landingpage-one</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/bestwplandingpage-one</p>",2,11-07-2023 15:39,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11669,LP02-Localbulls,"<p>Ref URL: https://localbulls.com/landingpage-localbulls</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/localbulls</p>",2,11-07-2023 15:39,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11670,LP03-Bestwpdevelopers-landingpage-five,"<p>Ref URL: https://bestwpdevelopers.com/landingpage-five</p>
<p>Pref URL: https://bdgrowthsuite.com/demo/bestwpdevelopers-landingpage-five</p>",2,11-07-2023 15:45,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11671,LP06-Elegant Landing Page,"<p>Ref URL: https://wordpressriverthemes.com/aveitelementor/software-landing-h5/#wpcf7-f592-p585-o1</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/aveitelementor-landingpage</p>",2,11-07-2023 15:46,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11672,LP07-serene Marketing Landing Page,"<p>Ref URL: http://preview.themeforest.net/item/leadpoint-lead-generation-unbounce-landing-page-template/full_screen_preview/22524667?_ga=2.82727445.2074558600.1678890283-1386336866.1661256927&amp;_gac=1.193163103.1676982051.CjwKCAiA9NGfBhBvEiwAq5vSyw_VWKlgS0TLMv-FF68kXAoGzCxllkLb5ZlGPXRb0X4Xtnj6xlP17BoCO1wQAvD_BwE</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/leadpoint-lead-generation-page</p>",2,11-07-2023 15:47,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11673,LG01-Leadinjection-landing-page,"<p>Ref URL: https://leadinjection.io/move</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/leadinjection-landing-page</p>",2,11-07-2023 15:48,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11674,LG02-Medical-service-landingpage,"<p>Ref URL: https://leadinjection.io/medical/</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/medical-service-landingpage</p>",2,11-07-2023 15:49,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11675,LP08-Leadmark-lead-generation-page,"<p>Ref URL: http://preview.themeforest.net/item/leadmark-lead-generation-unbounce-landing-page-template/full_screen_preview/22418180?_ga=2.178281767.2074558600.1678890283-1386336866.1661256927&amp;_gac=1.182149845.1676982051.CjwKCAiA9NGfBhBvEiwAq5vSyw_VWKlgS0TLMv-FF68kXAoGzCxllkLb5ZlGPXRb0X4Xtnj6xlP17BoCO1wQAvD_BwE</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/leadmark-lead-generation-page</p>",2,11-07-2023 15:52,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11676,MS01-Search result Page,"<p>Ref URL: https://dribbble.com/shots/17804172-Pedamelan-Job-Finder-Platform-Dashboard/attachments/12974582?mode=media</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/pedamelan-search-result</p>",2,11-07-2023 15:53,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11677,MS02-Dribbble-search-result,"<p>Ref URL: https://dribbble.com/shots/16934645-Search-results-Advokatguiden/attachments/12005426?mode=media</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/dribbble-search-result</p>",2,11-07-2023 15:54,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11678,MP01-Business_solution,"<p>Ref URL: https://launch12629.directoryup.com/united-states/los-angeles/experts/business-solutions</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/business_solution</p>",2,11-07-2023 15:55,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11679,MP02-Servento-profile-detail,"<p>Ref URL: https://amentotech.com/htmls/servento/provider-details.html</p>
<p>Prev URL: https://bdgrowthsuite.com/demo/servento-profile-detail</p>",2,11-07-2023 15:56,11-07-2023,NULL,NULL,48,0,4,NULL,NULL,0,NULL,0,0,0,NULL,24,project,0,1,0,0,0,0,33,0,1,0
11689,course form in developmentfortrainers.com,"<p><span>Add the course form in developmentfortrainers.com to the bottom of the course page and to the enquire here button.</span><br><br>Reference link: https://www.uktrainingcoursesearch.co.uk/course-search/npors-404-%E2%80%93-safe-work-at-height</p>
<p>The above form and functionality should be developed in the below site for all the courses.&#160;</p>
<p>https://www.developmentfortrainers.com/training-course-directory</p>
<p></p>
<hr>
<p><span style=""text-decoration:underline;""><strong><span class=""center-block font-lg the-website-name"">Developer credentials:</span></strong></span></p>
<p><span class=""center-block font-lg the-website-name"">Development for Trainers Ltd<br></span><a class=""the-website-url small"" target=""_blank"" href=""http://www.developmentfortrainers.com/"" rel=""noreferrer noopener"">www.developmentfortrainers.com<small><small><i class=""fa fa-external-link""></i></small></small></a><br><span class=""inline-block weight-light small rmargin rpad the-site-id"">Site ID #18003</span><span class=""user-role small text-default""><i class=""fa fa-user-circle-o fa-fw""></i></span></p>",2,13-07-2023 13:12,13-07-2023,14-07-2023,NULL,37,0,4,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0,1,0,0,0,0,33,0,0,0
